,Home,HFG%,H3P%,HFT%,HORB,HTOV,HAST,HPTS,Away,AFG%,A3P%,AFT%,AORB,ATOV,AAST,APTS,HRFG%,HR3P%,HRFT%,HRO,HRT,HRS,HRP,ARFG%,AR3P%,ARFT%,ARO,ART,ARS,ARP,Winner,Home_elo_before,Away_elo_before,Home_elo_after,Away_elo_after,Home_sm_before,Away_sm_before,Home_sm_after,Away_sm_after
562,DET,.392,.226,.667,15,10,19,95,UTA,.396,.323,.750,9,11,14,98,0.4513064133016627,0.36466165413533835,0.7513513513513513,8.4,7.6,12.0,99.6,0.474251497005988,0.3265993265993266,0.7696078431372549,8.6,9.9,14.1,104.6,A,1458.3172954981264,1462.5443561082282,1452.8133057594112,1468.0483458469434,874.6981414799089,919.2547614764811,869.9884621307439,923.9644408256462
563,PHI,.519,.500,.750,6,6,14,115,CHI,.383,.297,.818,10,8,11,101,0.47451456310679613,0.3893129770992366,0.8154506437768241,9.8,7.7,16.7,107.4,0.46846846846846846,0.38972809667673713,0.8454106280193237,7.6,7.6,14.8,113.6,H,1543.8004740683623,1450.7915801366491,1552.641214838485,1441.9508393665265,1064.4354020660646,726.3327952326559,1066.9654611667647,723.8027361319558
564,ATL,.394,.333,.706,12,8,16,93,TOR,.438,.389,.640,12,10,17,108,0.43068181818181817,0.33753943217665616,0.796875,11.5,7.1,14.7,101.8,0.46170921198668147,0.35987261146496813,0.8245614035087719,10.5,6.8,11.9,113.3,A,1437.462508254092,1599.1637848959404,1430.7208437520699,1605.9054493979625,721.3104865749285,1184.964613505507,720.037188232163,1186.2379118482725
565,DAL,.427,.429,.667,9,5,13,97,HOU,.439,.412,.478,7,8,9,104,0.4728950403690888,0.38271604938271603,0.7783018867924528,7.0,7.3,10.2,110.9,0.45274725274725275,0.3611111111111111,0.7612612612612613,11.4,8.2,12.8,114.9,A,1486.883607505732,1613.6998808678704,1481.916055802572,1618.6674325710305,835.0118416263351,1185.0948765856922,833.4659174573228,1186.6408007547045
566,MEM,.434,.111,.786,9,7,17,85,SAS,.463,.417,.880,11,9,13,108,0.45102781136638453,0.3613138686131387,0.7874015748031497,10.5,8.7,13.7,104.5,0.44287396937573614,0.36507936507936506,0.7817258883248731,10.5,8.5,13.2,99.8,A,1452.1660164839652,1522.4345579256587,1438.4727508131134,1536.1278235965106,764.1778825519938,939.4647475356342,755.7106468541816,947.9319832334463
567,POR,.549,.548,.762,6,4,10,123,MIN,.536,.375,.818,5,7,6,114,0.4799081515499426,0.38095238095238093,0.7934782608695652,9.8,7.7,13.0,109.4,0.4782110091743119,0.36574074074074076,0.7755905511811023,12.3,8.4,10.5,111.0,H,1494.646637561093,1595.5543412086238,1508.2269052060662,1581.9740735636506,928.0193478822391,1042.6190336612465,942.1475097023173,1028.4908718411682
568,LAC,.443,.238,.692,10,6,19,102,BOS,.419,.350,.955,10,10,13,113,0.48847926267281105,0.3688212927756654,0.7446808510638298,9.9,9.1,15.9,115.5,0.44431818181818183,0.3285302593659942,0.7716049382716049,9.6,6.9,14.3,102.1,A,1507.9996903680642,1553.0217615811814,1498.7407722680352,1562.2806796812104,914.4950392717549,1016.5623016377533,907.2224020579557,1023.8349388515525
569,MIA,.378,.353,.778,7,8,13,88,SAC,.469,.417,.571,5,3,13,89,0.4700352526439483,0.3566666666666667,0.7722222222222223,9.3,6.0,12.8,104.6,0.4513064133016627,0.3625,0.6966824644549763,9.6,10.5,15.7,99.4,A,1510.1938887406588,1344.4589994251419,1503.4658992032596,1351.1869889625411,906.0505025353989,609.8044512708697,897.0849192487494,618.7700345575191
570,OKC,.517,.333,.759,13,16,14,121,WAS,.488,.457,.750,12,10,23,112,0.4966367713004484,0.367003367003367,0.6788990825688074,13.0,7.8,13.6,114.3,0.4780023781212842,0.38235294117647056,0.7280334728033473,10.3,8.4,14.7,108.2,H,1586.5958002494358,1530.6191095574413,1594.42423682678,1522.790672980097,1022.037949922648,948.6006297396638,1029.316813812657,941.3217658496546
571,DEN,.600,.500,.833,2,3,13,130,NYK,.549,.381,.833,3,9,10,118,0.4254079254079254,0.3055555555555556,0.7413793103448276,12.1,8.9,15.2,99.0,0.49186046511627907,0.4099099099099099,0.8097826086956522,8.8,6.3,16.1,108.6,H,1488.6732868359863,1423.3656456588224,1497.6772182655016,1414.3617142293072,914.3998784063772,763.7410712828778,920.5439088924994,757.5970407967556
572,GSW,.539,.568,.600,11,9,15,126,MIN,.455,.300,.833,13,9,10,113,0.5160905840286055,0.3972602739726027,0.8166666666666667,7.2,7.3,13.9,117.8,0.49318181818181817,0.37320574162679426,0.782258064516129,11.9,8.5,9.9,114.0,H,1659.4504716839806,1581.9740735636506,1668.457109976118,1572.967435271513,1225.3431491036522,1028.4908718411682,1230.5000064589192,1023.3340144859011
573,CLE,.561,.351,.769,8,13,20,115,IND,.473,.419,.818,8,13,16,108,0.4525462962962963,0.30063291139240506,0.7751937984496124,9.2,7.3,14.2,107.7,0.4666666666666667,0.3201754385964912,0.7586206896551724,9.4,7.4,12.7,100.3,H,1478.4375246821785,1486.2191419987525,1487.0925610904264,1477.5641055905046,912.4938260911649,903.0961486472994,920.6180131105884,894.9719616278759
574,TOR,.389,.259,.706,16,10,11,93,UTA,.414,.476,.714,10,7,13,97,0.4560622914349277,0.35646687697160884,0.8045454545454546,11.1,7.0,12.4,111.0,0.4664310954063604,0.3265993265993266,0.7587939698492462,9.0,9.8,14.4,104.0,A,1605.9054493979625,1468.0483458469434,1596.115919353042,1477.8378758918639,1186.2379118482725,923.9644408256462,1173.1274333982594,937.0749192756592
575,CHI,.376,.472,.667,16,3,13,103,LAL,.451,.208,.750,10,6,9,108,0.46006749156355453,0.37910447761194027,0.8428571428571429,7.7,7.9,14.6,112.2,0.4714611872146119,0.34951456310679613,0.6582914572864321,10.4,9.2,14.8,106.5,A,1441.9508393665265,1454.5193938438854,1435.2354535251307,1461.2347796852812,723.8027361319558,821.7114645761011,719.0684615248737,826.4457391831833
576,MEM,.481,.296,.778,8,1,19,100,LAC,.488,.370,.724,3,15,10,109,0.4412470023980815,0.3320610687022901,0.7909836065573771,10.8,8.3,13.8,101.6,0.4887839433293979,0.3661417322834646,0.7348993288590604,9.4,9.2,16.8,114.0,A,1438.4727508131134,1498.7407722680352,1430.7814981447998,1506.4320249363489,755.7106468541816,907.2224020579557,750.5919629610652,912.3410859510722
577,NOP,.537,.407,.762,6,8,15,115,HOU,.462,.333,.829,2,10,12,113,0.4728950403690888,0.3184931506849315,0.7913385826771654,9.6,8.5,15.0,111.4,0.4503386004514673,0.3689095127610209,0.7184466019417476,10.6,8.3,12.6,110.5,H,1510.1362068325514,1618.6674325710305,1517.0286218420176,1611.7750175615643,945.0007207635708,1186.6408007547045,954.5933229947836,1177.0481985234917
578,DAL,.393,.333,.765,8,9,5,93,POR,.494,.333,.826,10,4,14,107,0.4607390300230947,0.365625,0.7688679245283019,7.4,7.3,10.0,107.8,0.48783314020857477,0.39590443686006827,0.8010752688172043,9.1,7.6,12.5,110.7,A,1481.916055802572,1508.2269052060662,1470.2716120288937,1519.8713489797444,833.4659174573228,942.1475097023173,825.2183103952362,950.3951167644038
579,SAS,.400,.125,.833,5,6,9,78,PHI,.481,.429,.667,12,5,9,97,0.45111896348645464,0.36947791164658633,0.7872340425531915,10.2,8.3,13.7,100.6,0.4835965978128797,0.40601503759398494,0.8071748878923767,9.2,7.6,16.6,108.4,A,1536.1278235965106,1552.641214838485,1521.2669271005323,1567.5021113344633,947.9319832334463,1066.9654611667647,938.2586519930153,1076.6387924071958
580,DET,.464,.364,.750,13,4,16,108,OKC,.484,.424,.739,13,9,9,121,0.43990665110851807,0.34980988593155893,0.7379679144385026,8.9,8.1,12.9,98.4,0.49551569506726456,0.36454849498327757,0.6869158878504673,12.8,8.5,13.8,114.0,A,1452.8133057594112,1594.42423682678,1446.060324741998,1601.1772178441931,869.9884621307439,1029.316813812657,863.7823100483752,1035.5229658950257
581,IND,.540,.278,.789,9,9,9,114,ORL,.545,.320,.625,13,6,14,112,0.47502903600464574,0.3247863247863248,0.7604790419161677,8.9,8.4,12.7,102.1,0.463302752293578,0.3344947735191638,0.7980769230769231,10.9,6.1,13.6,107.0,H,1477.5641055905046,1374.9832505616282,1480.748118196947,1371.7992379551858,894.9719616278759,703.8426798827492,897.0649424374,701.7496990732251
582,ATL,.432,.279,.762,11,2,12,104,WAS,.576,.563,.929,7,7,12,129,0.42663656884875845,0.3343949044585987,0.8042328042328042,11.3,7.3,14.5,101.3,0.4731823599523242,0.3763837638376384,0.7283950617283951,10.5,8.2,15.4,107.3,A,1430.7208437520699,1522.790672980097,1417.4884318694558,1536.0230848627111,720.037188232163,941.3217658496546,712.9157474066321,948.4432066751855
583,GSW,.452,.370,.885,10,9,11,109,BOS,.435,.500,.708,11,6,14,105,0.5148632580261593,0.41471571906354515,0.8085106382978723,7.7,7.6,14.2,118.0,0.43813847900113506,0.3267605633802817,0.7914110429447853,9.8,7.0,15.1,101.7,H,1668.457109976118,1562.2806796812104,1672.5583836040205,1558.179406053308,1230.5000064589192,1023.8349388515525,1233.0325041274737,1021.3024411829979
584,DEN,.420,.364,.733,9,6,14,91,DAL,.400,.355,.526,8,8,8,89,0.44418331374853115,0.3345070422535211,0.7522522522522522,11.3,8.2,15.2,101.8,0.44803695150115475,0.35443037974683544,0.7767441860465116,7.4,7.7,9.8,105.5,H,1497.6772182655016,1470.2716120288937,1502.0332319494803,1465.915598344915,920.5439088924994,825.2183103952362,923.831629568302,821.9305897194337
585,CHI,.414,.353,.800,10,8,16,96,MIL,.532,.464,.600,7,11,14,110,0.4424778761061947,0.37900874635568516,0.8275862068965517,8.5,7.3,14.1,109.8,0.46523388116308473,0.3333333333333333,0.789272030651341,8.1,8.5,14.3,102.0,A,1435.2354535251307,1473.8607874659501,1424.140607897112,1484.9556330939688,719.0684615248737,903.9228221100827,713.3198848207252,909.6713988142312
586,NOP,.447,.257,.720,7,9,15,103,LAC,.469,.321,.722,11,7,12,112,0.47635524798154555,0.31141868512110726,0.779467680608365,9.5,8.5,14.5,112.1,0.49521531100478466,0.37037037037037035,0.7272727272727273,8.7,9.7,16.0,114.4,A,1517.0286218420176,1506.4320249363489,1506.9122485677754,1516.5483982105911,954.5933229947836,912.3410859510722,943.2998060823915,923.6346028634644
587,CLE,.506,.429,.846,4,2,10,121,DET,.421,.389,.769,7,5,6,104,0.45654692931633833,0.29595015576323985,0.7777777777777778,9.2,7.5,15.2,106.5,0.446135831381733,0.34798534798534797,0.7411167512690355,9.3,8.0,13.0,100.3,H,1487.0925610904264,1446.060324741998,1499.6073543568655,1433.545531475559,920.6180131105884,863.7823100483752,932.3567642613743,852.0435588975893
588,OKC,.489,.303,.733,17,7,10,122,PHI,.500,.379,.806,12,7,14,112,0.4977827050997783,0.3778501628664495,0.7004608294930875,13.1,8.9,13.5,116.6,0.4834355828220859,0.396078431372549,0.801762114537445,9.9,7.3,16.2,107.1,H,1601.1772178441931,1567.5021113344633,1610.3061009410608,1558.3732282375956,1035.5229658950257,1076.6387924071958,1047.5173939262008,1064.6443643760206
589,TOR,.500,.387,.760,12,4,14,123,LAL,.440,.320,.697,13,9,14,111,0.44567627494456763,0.3431372549019608,0.7798165137614679,12.0,7.1,12.4,107.9,0.4754285714285714,0.34,0.6745283018867925,9.8,9.3,14.0,107.7,H,1596.115919353042,1461.2347796852812,1602.7345959068914,1454.6161031314318,1173.1274333982594,826.4457391831833,1175.3075510990077,824.265621482435
590,SAS,.500,.440,.706,13,4,7,113,SAC,.427,.529,.909,6,5,9,98,0.44683393070489846,0.35080645161290325,0.7814207650273224,9.5,8.5,13.1,97.8,0.4551971326164875,0.36403508771929827,0.71,8.9,10.2,15.4,98.7,H,1521.2669271005323,1351.1869889625411,1527.7394199946052,1344.7144960684682,938.2586519930153,618.7700345575191,941.2000234738804,615.828663076654
591,ATL,.494,.382,.875,8,8,21,105,MIN,.470,.368,.833,7,15,13,100,0.4248587570621469,0.3149847094801223,0.8102564102564103,11.1,6.3,14.4,101.3,0.489337822671156,0.35545023696682465,0.7755102040816326,11.9,8.4,10.0,113.7,H,1417.4884318694558,1572.967435271513,1428.8998010482146,1561.5560660927542,712.9157474066321,1023.3340144859011,728.9544028366912,1007.295359055842
592,MIL,.475,.393,.909,8,6,9,107,PHI,.439,.077,.913,10,5,14,95,0.46027742749054223,0.3346938775510204,0.7596899224806202,8.2,8.8,14.1,100.8,0.4849624060150376,0.4,0.7983870967741935,10.4,7.4,16.3,107.6,H,1484.9556330939688,1558.3732282375956,1499.892049600505,1543.4368117310594,909.6713988142312,1064.6443643760206,928.5152937704974,1045.8004694197543
593,DAL,.384,.276,.875,11,10,12,88,MIA,.453,.387,.789,11,9,16,95,0.44018583042973286,0.34210526315789475,0.7547169811320755,7.5,7.9,9.4,102.2,0.45680473372781066,0.34516129032258064,0.7666666666666667,8.9,6.2,13.3,101.7,A,1465.915598344915,1503.4658992032596,1458.6274852193121,1510.7540123288625,821.9305897194337,897.0849192487494,815.685234131795,903.3302748363881
594,DEN,.452,.303,.762,15,4,10,110,BOS,.473,.472,.800,10,4,9,111,0.44208037825059104,0.32978723404255317,0.7612612612612613,11.8,7.9,15.6,101.0,0.43389830508474575,0.327683615819209,0.7941176470588235,10.1,7.4,14.9,101.9,A,1502.0332319494803,1558.179406053308,1498.7847838554244,1561.4278541473639,923.831629568302,1021.3024411829979,921.1072479245346,1024.0268228267653
595,WAS,.382,.280,.931,7,8,12,102,OKC,.375,.281,.794,14,7,20,96,0.48495788206979545,0.3895131086142322,0.7416666666666667,10.0,8.3,15.6,108.8,0.4983425414364641,0.37662337662337664,0.7008928571428571,13.7,9.2,13.4,117.5,H,1536.0230848627111,1610.3061009410608,1545.9758145918838,1600.353371211888,948.4432066751855,1047.5173939262008,959.173584137449,1036.7870164639373
596,TOR,.481,.310,.846,9,3,8,109,MIN,.494,.417,.625,10,4,8,104,0.44052863436123346,0.3519736842105263,0.772093023255814,12.0,6.6,12.7,107.3,0.4839816933638444,0.36180904522613067,0.7804878048780488,11.1,9.3,10.8,111.0,H,1602.7345959068914,1561.5560660927542,1608.7438153255114,1555.5468466741343,1175.3075510990077,1007.295359055842,1178.7250627137955,1003.8778474410542
597,DET,.527,.391,.643,8,12,10,125,CLE,.452,.371,.781,7,2,15,114,0.4435483870967742,0.3543859649122807,0.7371134020618557,9.4,7.5,12.5,101.4,0.4725787631271879,0.3148148148148148,0.768595041322314,8.7,7.1,14.8,109.8,H,1433.545531475559,1499.6073543568655,1447.3555930163002,1485.7972928161244,852.0435588975893,932.3567642613743,866.483709934913,917.9166132240506
598,HOU,.506,.371,.821,8,5,12,114,ORL,.506,.484,.800,7,6,10,107,0.4491428571428571,0.36027713625866054,0.7272727272727273,9.9,8.7,12.3,110.2,0.4631336405529954,0.32280701754385965,0.7777777777777778,11.3,6.5,13.8,107.1,H,1611.7750175615643,1371.7992379551858,1614.6091826033346,1368.9650729134155,1177.0481985234917,701.7496990732251,1177.7903444869557,701.007553109761
599,NOP,.506,.360,.727,2,7,15,103,SAC,.474,.385,.857,14,7,14,114,0.4782608695652174,0.3152542372881356,0.7576923076923077,9.5,8.9,14.5,112.6,0.4533333333333333,0.3881856540084388,0.7164948453608248,8.5,9.1,15.4,97.9,A,1506.9122485677754,1344.7144960684682,1488.7467131376895,1362.880031498554,943.2998060823915,615.828663076654,917.39278367062,641.7356854884255
600,SAS,.500,.375,1.000,13,4,16,106,DEN,.465,.435,1.000,10,11,13,104,0.44799054373522457,0.348,0.7816091954022989,9.8,8.5,12.4,98.1,0.44148319814600234,0.3202846975088968,0.7657657657657657,12.5,8.1,14.1,102.2,H,1527.7394199946052,1498.7847838554244,1532.0692407594668,1494.4549630905628,941.2000234738804,921.1072479245346,945.680740250995,916.62653114742
601,UTA,.582,.500,.643,7,16,11,129,GSW,.459,.200,.762,11,10,19,99,0.4624413145539906,0.34965034965034963,0.7438423645320197,9.4,9.3,14.3,103.9,0.51985559566787,0.42160278745644597,0.8169642857142857,7.3,7.2,13.7,116.8,H,1477.8378758918639,1672.5583836040205,1516.9024877644258,1633.4937717314585,937.0749192756592,1233.0325041274737,985.5478637987828,1184.5595596043502
602,LAC,.412,.273,.769,9,5,13,96,POR,.367,.433,.864,18,12,12,104,0.4970484061393152,0.35714285714285715,0.7330960854092526,8.4,9.4,15.6,114.8,0.4837587006960557,0.3856655290102389,0.8051282051282052,9.5,6.9,12.4,110.4,A,1516.5483982105911,1519.8713489797444,1507.579763129065,1528.8399840612706,923.6346028634644,950.3951167644038,915.4288987917272,958.600820836141
603,IND,.529,.385,.677,8,16,14,105,MEM,.476,.462,.733,14,10,18,101,0.48032407407407407,0.3291139240506329,0.7544910179640718,9.0,8.6,12.2,103.4,0.44138755980861244,0.33079847908745247,0.8122270742358079,10.6,7.4,14.3,101.1,H,1480.748118196947,1430.7814981447998,1485.9607958452495,1425.5688204964972,897.0649424374,750.5919629610652,900.4713856381766,747.1855197602886
604,ORL,.543,.563,.724,4,13,14,127,LAL,.470,.200,.767,11,7,16,105,0.4755813953488372,0.3543859649122807,0.7666666666666667,11.1,6.4,13.6,108.0,0.4636363636363636,0.32525951557093424,0.6636363636363637,10.5,8.9,13.6,105.6,H,1368.9650729134155,1454.6161031314318,1392.3058900309497,1431.2752860138976,701.007553109761,824.265621482435,727.0495230244032,798.2236515677928
605,CLE,.350,.231,.763,7,9,16,91,MIA,.434,.107,.560,6,8,19,89,0.4675324675324675,0.3076923076923077,0.7777777777777778,8.0,6.2,14.6,108.1,0.45095693779904306,0.3322475570032573,0.7712765957446809,9.3,6.5,13.7,100.1,H,1485.7972928161244,1510.7540123288625,1491.081134084567,1505.4701710604197,917.9166132240506,903.3302748363881,922.4923467170221,898.7545413434166
606,BOS,.482,.423,.600,5,8,9,103,NYK,.322,.176,.667,9,4,14,73,0.436241610738255,0.3462603878116344,0.8076923076923077,10.1,6.9,14.2,103.1,0.49883177570093457,0.4107142857142857,0.8157894736842105,8.3,6.5,15.7,110.1,H,1561.4278541473639,1414.3617142293072,1573.1717493280828,1402.6178190485882,1024.0268228267653,757.5970407967556,1030.4234839134851,751.2003797100358
607,POR,.561,.469,.850,5,3,17,124,CHI,.414,.382,.591,12,10,6,108,0.4665898617511521,0.3933333333333333,0.8164251207729468,10.4,7.4,12.7,109.7,0.4456641053787047,0.3826086956521739,0.8282828282828283,8.6,7.7,14.1,110.8,H,1528.8399840612706,1424.140607897112,1538.0171058060878,1414.9634861522948,958.600820836141,713.3198848207252,963.2060600501825,708.7146456066837
608,DET,.461,.280,.730,4,8,7,104,MEM,.417,.258,1.000,10,3,9,102,0.4491428571428571,0.35563380281690143,0.7184466019417476,9.7,8.3,12.6,103.5,0.4483173076923077,0.3436293436293436,0.8119266055045872,10.9,7.8,14.5,101.2,H,1447.3555930163002,1425.5688204964972,1451.8072702980098,1421.1171432147876,866.483709934913,747.1855197602886,869.4368892756056,744.232340419596
609,WAS,.518,.333,.923,12,10,16,122,TOR,.530,.414,.792,8,7,18,119,0.4636471990464839,0.379182156133829,0.7777777777777778,10.1,8.2,15.6,106.9,0.44938820912124583,0.34935897435897434,0.7787610619469026,12.2,6.2,13.0,109.3,H,1545.9758145918838,1608.7438153255114,1552.913986459999,1601.8056434573962,959.173584137449,1178.7250627137955,969.7489016123019,1168.1497452389426
610,MIN,.538,.368,.850,4,8,13,108,MIL,.376,.207,.760,15,6,15,89,0.48464163822525597,0.36649214659685864,0.7736625514403292,11.0,8.6,10.2,111.0,0.4547738693467337,0.3359375,0.7768924302788844,8.5,9.0,13.9,100.5,H,1555.5468466741343,1499.892049600505,1568.2772364015782,1487.1616598730611,1003.8778474410542,928.5152937704974,1015.6028051460463,916.7903360655052
611,SAS,.422,.250,.882,9,7,16,91,HOU,.446,.333,.824,7,10,9,102,0.4492924528301887,0.34274193548387094,0.8012048192771084,10.3,7.8,13.0,98.0,0.4519119351100811,0.36363636363636365,0.7522123893805309,10.1,8.5,12.5,110.2,A,1532.0692407594668,1614.6091826033346,1524.1487150676962,1622.5297082951051,945.680740250995,1177.7903444869557,941.8146559043315,1181.6564288336192
612,DEN,.515,.395,.706,9,3,11,127,OKC,.520,.321,.765,9,5,7,124,0.4379391100702576,0.32280701754385965,0.7818181818181819,12.2,8.4,14.3,101.2,0.476457399103139,0.3580645161290323,0.7108433734939759,14.4,8.7,14.5,113.8,H,1494.4549630905628,1600.353371211888,1502.369205615117,1592.439128687334,916.62653114742,1036.7870164639373,924.8694691172711,1028.5440784940863
613,BOS,.506,.458,.900,7,8,11,119,ATL,.425,.355,.912,4,6,12,110,0.43954802259887005,0.35327635327635326,0.7878787878787878,9.7,6.8,13.6,103.2,0.4370034052213394,0.32238805970149254,0.8118279569892473,10.8,6.4,14.9,102.9,H,1573.1717493280828,1428.8998010482146,1578.469511346763,1423.6020390295344,1030.4234839134851,728.9544028366912,1032.7746243889392,726.6032623612372
614,TOR,.465,.475,.905,17,5,6,130,POR,.507,.333,.727,4,4,10,105,0.4509132420091324,0.34448160535117056,0.7848101265822784,11.2,6.6,13.9,107.9,0.46950517836593786,0.39805825242718446,0.8208955223880597,10.1,6.7,12.9,110.4,H,1601.8056434573962,1538.0171058060878,1616.7347950767871,1523.0879541866968,1168.1497452389426,963.2060600501825,1175.8944724011476,955.4613328879776
615,MIL,.434,.292,.731,4,10,11,92,NYK,.404,.200,.765,18,7,18,90,0.4431960049937578,0.3231939163498099,0.7682926829268293,9.0,8.5,13.9,98.4,0.4820393974507532,0.39473684210526316,0.7925531914893617,8.4,5.8,15.2,107.1,H,1487.1616598730611,1402.6178190485882,1490.6073731912215,1399.1721057304278,916.7903360655052,751.2003797100358,919.1646363956204,748.8260793799207
